1.976277945311251e-07
<s>,0.045748265272626557
correct,0.00017430771477645234
it,0.009292656526648032
</s>,0.045748265272626557
bill,0.00026482124467170764
mayhew,4.7430670687470025e-06
neoucom,7.114600603120503e-06
comput,0.0003934769389114701
servic,0.00018043417640691722
depart,0.0001126478428827413
rootstown,2.173905739842376e-06
oh,0.00015098763502177957
num,0.04000026086868878
usa,0.00012924857762335582
phone,0.0002711453340967036
wtm,5.138322657809253e-06
uhura,1.7588873713270134e-05
edu,0.004590893666958036
nnumw,2.3715335343735013e-06
from,0.00589326083291815
dtmedin,8.695622959369505e-06
catbyte,8.695622959369505e-06
bnum,0.0001173909099514883
ingr,2.7470263439826387e-05
com,0.002742678532502954
dave,0.0001458493123639703
medin,5.928833835933753e-06
subject,0.0032458388973791983
re,0.0022092811150634475
flyback,3.7549280960913767e-06
squeal,1.5810223562490008e-06
in,0.012741459169010696
video,0.00017154092565301659
monitor,0.00018695589362644434
articl,0.0017920888408082423
nummarnum,1.3241062233585382e-05
ssc,5.7312060414026274e-06
markz,1.976277945311251e-06
mark,0.0002968369473857499
zenier,1.3833945617178757e-06
writes,0.00208853053260493
zack,2.173905739842376e-06
lau,6.521717219527128e-06
zlau,9.881389726556256e-07
arrl,3.3596725070291266e-06
org,0.0003197617715513604
wrote,0.00024130353712250373
sci,8.537520723744604e-05
electronics,1.3636317822647631e-05
xhan,5.928833835933753e-07
uceng,4.150183685153627e-06
uc,1.8181757096863508e-05
xiaop,5.928833835933753e-07
han,1.2648178849992006e-05
hubcap,7.905111781245004e-06
clemson,1.126478428827413e-05
<UNK>,0.010092258583320966
michael,0.00023122451960141637
d,0.0013695606161006969
townsend,2.3715335343735013e-06
brendan,9.288506342962879e-06
macadam,2.9644169179668765e-06
mpce,5.928833835933753e-06
mq,4.7628298482001145e-05
au,0.00020770681205221247
jones,1.4822084589834382e-05
my,0.0025128374074632554
mom,1.205529546639863e-05
magnavox,1.7786501507801258e-06
doe,0.0010373482934938757
thi,0.004698403187182968
as,0.003953148774006095
well,0.0009025661376236483
among,0.00013932759514444318
the,0.0375735891796411
support,0.00045395104403799435
of,0.016918124978631495
persiecution,5.928833835933753e-07
were,0.0014594812626123588
none,0.0001047427311014963
other,0.0015051332831490488
than,0.0012373476215593743
martin,4.466388156403427e-05
luther,8.300367370307254e-06
and,0.015004099788597548
vatican,6.521717219527128e-06
a,0.016788876401008138
fierc,1.5810223562490008e-06
line,0.00037272602048570193
drive,0.0005501957799746522
that,0.01028968875005756
wa,0.0034952451740774782
still,0.0005288519781652907
rise,3.6956397577320394e-05
when,0.0014814179478053137
hit,0.00018063180420144833
second,0.0003345838561411948
deck,1.126478428827413e-05
facad,1.3833945617178757e-06
at,0.0027543385723802906
vet,3.3596725070291266e-06
on,0.007264007215786034
serbian,1.6403106946083383e-05
heritag,6.324089424996003e-06
who,0.0017195594402153193
condemn,4.56520205366899e-05
emphat,1.976277945311251e-06
genocid,6.501954440074015e-05
be,0.005484961809416846
carri,0.00016561209181708284
out,0.0016312198160599064
against,0.0003598802138411788
muslim,0.00017371483139285896
by,0.002843666335508359
both,0.0004608680168465837
hvo,7.905111781245004e-07
mladic,7.905111781245004e-07
forces,1.126478428827413e-05
i,0.01383275985041157
your,0.00196382739425579
gener,0.00042489975824191897
about,0.002164221977910351
bosnian,4.130420905700514e-05
serbs,9.68376193202513e-06
tri,0.00017885315405066822
mail,0.000589326083291815
you,0.006992268998305737
but,0.003467972538432183
domain,5.177848216715477e-05
seem,0.000617586857909766
not,0.004749984041555592
to,0.0189791852477966
exist,0.0003104732652083975
can,0.002949594833377042
t,0.004715992060896238
even,0.0008689694125533571
get,0.0016389273000466205
sinet,3.952555890622502e-07
slb,9.288506342962879e-06
admit,7.687721207260766e-05
know,0.0014934732432717124
geco,7.905111781245004e-07
anywai,2.450584652185951e-05
here,0.0007067169932433033
we,0.002321731330151658
go,0.0011569131091852063
griffin,7.5098561921827535e-06
orpington,3.952555890622502e-07
sgp,2.5691613289046263e-06
gpznum,1.7786501507801258e-06
run,0.0006292468977871023
like,0.0016725240251169117
bitch,7.114600603120503e-06
variou,0.00011640277097883268
circumst,1.8774640480456885e-05
prevent,0.00011837904892414394
me,0.0017577016045598266
project,0.00012667941629445118
end,0.0003464415238130623
final,0.00015948563018661796
page,0.00012667941629445118
book,0.0003432794791005643
typeset,1.5810223562490008e-06
m,0.002908685879909099
paper,0.00011600751538977043
is,0.010905101702227483
absolut,9.822101388196918e-05
essenti,5.67191770304329e-05
read,0.0006053339346488362
for,0.007215983661714971
x,0.0017636304383957604
programmers,3.3596725070291266e-06
jeff,7.608670089448316e-05
dragovic,5.928833835933753e-07
ce,7.312228397651629e-06
uiuc,0.00020750918425768136
chakaw,5.928833835933753e-07
stein,1.936752386405026e-05
u,0.0008632382065119545
washington,0.0001646239528444272
chak,5.928833835933753e-07
yoon,1.7786501507801258e-06
aw,3.517774742654027e-05
there,0.00249959634522967
ani,0.001785171867999653
document,0.00012173872143117305
microsoft,0.00011126444832102342
diagnostics,9.881389726556256e-07
course,0.0001867582658319132
want,0.0009152143164736403
avoid,9.505896916947117e-05
pronation,3.952555890622502e-07
wrist,7.707483986713878e-06
extension,7.5098561921827535e-06
ulnar,5.928833835933753e-07
deviat,6.719345014058253e-06
all,0.0024098733265125395
costs,2.0750918425768135e-05
now,0.0008403133823463439
if,0.0035571026737657207
mere,7.292465618198515e-05
claim,0.0003235166996474518
have,0.005021722259035888
written,0.00012509839393820218
random,5.59286658523084e-05
junk,2.1146174014830385e-05
over,0.0006247014585128864
xor,1.1857667671867506e-05
key,9.782575829290692e-05
no,0.001970546739269848
would,0.0023353676479743054
abl,0.00026699515041155
tell,0.0004134373461591137
whether,0.00023675809784828787
or,0.003807694717231187
truth,0.0001527662851725597
sai,0.0009339889569540972
deiti,9.288506342962879e-06
love,0.0002379438646154746
tinker,1.5810223562490008e-06
littl,0.0003490106851419669
with,0.004490894002925286
machin,0.0001857701268592576
notic,0.00011679802656789493
an,0.0025788450908366513
error,0.0001606713969538047
messag,0.00018241045435222846
smartdriv,4.347811479684752e-06
cannot,0.0002110664845592416
work,0.0009642260095173593
dblspace,4.940694863278127e-06
landau,2.3715335343735013e-06
make,0.0011262808010328819
spite,9.090878548431754e-06
sum,1.936752386405026e-05
whole,0.00018952505495534896
thing,0.0007474283189167152
up,0.0014146197532537933
canada,0.00012193634922570419
vnumx,1.1857667671867506e-06
numxnum,0.00013932759514444318
scott,0.00012391262717101543
ncifcrf,5.928833835933753e-07
gov,0.0002916986247279406
canon,4.169946464606739e-05
copier,1.7786501507801258e-06
printer,9.743050270384468e-05
postscript,6.14622440991799e-05
questions,6.956498367495604e-05
lucid,3.5573003015602517e-06
emac,7.707483986713878e-06
free,0.00028003858485060423
latest,6.343852204449116e-05
version,0.0003047420591669949
avail,0.0003434771068950954
stanford,0.00010138305859446717
pub,0.0001448611733913147
gnu,2.1146174014830385e-05
directory,3.142281933044889e-05
mean,0.0005737134875238561
reach,9.031590210072416e-05
such,0.0007181794053261086
restrict,5.7114432619495155e-05
govern,0.00040908953467942895
anoth,0.0003930816833224078
topic,6.106698851011765e-05
which,0.0016039471804146113
ll,0.00047134228995673335
address,0.00025612562171233814
briefly,5.928833835933753e-06
friend,0.0001584974912139623
maybe,1.6798362535145632e-05
he,0.002167186394828318
onli,0.0012339879490523451
could,0.0009247004506111343
long,0.00040928716247396005
career,3.794453654997602e-05
ahead,5.138322657809252e-05
him,0.0005567174971941794
bruce,5.11855987835614e-05
rent,2.608686887810851e-05
mule,4.545439274215877e-06
great,0.0003284573945107299
expect,0.00018616538244831983
hurrican,2.3715335343735013e-06
andrew,0.0001936752386405026
jerki,7.905111781245004e-07
boi,4.0316070084349516e-05
homesick,9.881389726556256e-07
hawaiian,7.905111781245004e-07
give,0.0005231207721238881
monei,0.0001442682900077213
mondai,1.4031573411709882e-05
einstien,5.138322657809253e-06
punk,1.976277945311251e-06
band,3.9723186700756145e-05
cellular,2.3122451960141634e-05
though,0.00031383293771542663
certainli,0.00016205479151552258
us,0.002946630416459075
wai,0.0006403140542808453
suggest,0.0002250980579709515
g,0.000906716321308802
spp,2.3715335343735013e-06
zabriskie,2.7667891234357514e-06
berkeley,8.300367370307254e-05
steve,0.0002166000628061131
pope,3.3003841686697894e-05
what,0.002589912247330394
anielsen,5.928833835933753e-07
uniwa,1.1857667671867506e-06
uwa,1.0671900904680755e-05
nielsen,6.126461630464878e-06
versatec,3.952555890622502e-07
plotter,4.7430670687470025e-06
ppd,2.3715335343735013e-06
thanks,0.00019051319392800458
warren,1.9960407247643633e-05
laplace,1.1857667671867506e-06
biology,5.533578246871503e-06
yale,2.6482124467170764e-05
don,0.001567188410631822
answer,0.0002770741679326374
direct,0.00012529602173273332
question,0.0006474286548839658
mac,0.00026758803379514336
superdr,1.976277945311251e-06
ms,0.00020158035042174759
do,0.0026897142835686123
disk,0.0002582995274521805
came,0.00019565151658581384
hi,0.0013209441786460401
jeep,7.5098561921827535e-06
two,0.0007780606270690395
daughters,3.952555890622502e-06
outing,1.5810223562490008e-06
rel,9.28850634296288e-05
few,0.00038557182713022507
copi,0.00019644202776393835
ar,0.004529036167269794
control,0.00037509755402007544
more,0.0015262794571638792
inten,5.928833835933753e-07
sive,3.952555890622502e-07
gun,0.00035177747426540267
unit,0.0002205526186967356
states,5.0987970989030274e-05
sure,0.0004750972180528247
doesn,0.0004100776736520846
take,0.0006994047648456517
much,0.0007665982149862343
think,0.001314224833631982
realiz,9.05135298952553e-05
s,0.0012622487236702959
headed,2.3715335343735013e-06
numx,9.644236373118904e-05
numol,1.3833945617178757e-06
z,0.000554543591454337
ct,2.0355662836705886e-05
nf,1.047427311014963e-05
_numt,1.1857667671867506e-06
q,0.001194660017940651
mnum,0.0002978250863584055
jc,1.0671900904680755e-05
xs,6.719345014058253e-06
numli,5.928833835933753e-07
bl,1.3438690028116506e-05
qnum,0.00010652138125227643
y,0.00039486033347318794
stress,1.6007851357021134e-05
c,0.0010922888203735283
compil,7.430805074370303e-05
unusu,2.0750918425768135e-05
code,0.0002347818199029766
save,0.00017351720359832783
face,0.00015316154076162194
unless,0.0001606713969538047
confus,5.316187672887265e-05
fbi,0.0001709480422694232
batf,0.00010177831418352943
charg,8.932776312806854e-05
origin,0.0002709477063021725
search,9.565185255306455e-05
warrant,5.849782718121303e-05
how,0.0013450547695788373
hardware,4.24899758241919e-05
people,0.0002393272591771925
etc,0.00043991947062628446
baptist,1.581022356249001e-05
cult,5.27666211398104e-05
btw,7.944637340151229e-05
under,0.0003843860603630383
most,0.0007252940059292291
definit,0.00012628416070538894
dictionari,2.2331940782017136e-05
neat,1.8774640480456885e-05
trick,3.181807491951114e-05
uh,4.6837787303876646e-05
highli,5.0592715399968025e-05
recommend,9.20945522515043e-05
contact,0.00016501920843348946
american,0.00027055245071311025
cancer,6.403140542808453e-05
society,4.308285920778527e-05
otherwis,6.0869360715586527e-05
dubiou,4.7430670687470025e-06
simpl,0.00010909054258118105
chang,0.00035217272985446494
screen,0.00015414967973427756
allow,0.0002632402223154586
constitut,7.588907309995204e-05
found,0.00030118475886543465
fathers,5.138322657809253e-06
numqvrnpinnnid,5.928833835933753e-07
shelley,6.916972808589378e-06
yongje,9.881389726556256e-07
hardy,5.335950452340377e-06
yong,2.5691613289046263e-06
je,1.936752386405026e-05
lim,8.300367370307254e-06
story,4.624490392028327e-05
so,0.002010072298176073
where,0.0006719345014058253
these,0.0009608663370103302
substanc,1.6205479151552258e-05
faster,8.952539092259966e-05
depend,0.0001189719323077373
users,3.379435286482239e-05
same,0.0006300374089652268
electr,6.916972808589378e-05
circuit,6.541479998980241e-05
hook,4.169946464606739e-05
jumper,4.071132567341177e-05
neutral,3.596825860466477e-05
ground,0.00014545405677490806
screw,5.533578246871502e-05
new,0.0011209448505805416
three,0.0002569161328904626
prong,6.719345014058253e-06
outlets,3.952555890622502e-06
basic,0.00014762796251475044
high,0.00031857600478417365
resolut,5.158085437262365e-05
versit,5.928833835933753e-07
however,0.0002994061087146545
base,0.00033181706701775906
satellite,9.486134137494005e-06
trajectory,2.173905739842376e-06
western,8.339892929213478e-05
observ,9.466371358040893e-05
identifi,4.9802204221843526e-05
militari,9.76281304983758e-05
spacecraft,5.0790343194499146e-05
design,0.00022114550208032898
electron,0.0001126478428827413
emiss,1.0079017521087379e-05
foreign,5.51381546741839e-05
naval,1.3833945617178756e-05
ship,9.644236373118904e-05
order,0.00030928749844121077
track,6.126461630464878e-05
their,0.0014326038825561258
movement,4.999983201637465e-05
blue,0.00012924857762335582
rank,2.0158035042174758e-05
best,0.00035177747426540267
special,0.00013893233955538094
team,0.00034308185130603317
league,2.8063146823419764e-05
just,0.0014782559030928157
small,0.00020375425616158996
remind,3.735165316638264e-05
brothers,7.114600603120503e-06
did,0.0006778633352417591
_ever_,1.3833945617178757e-06
holi,5.7312060414026276e-05
prophet,3.498011963200914e-05
islam,0.00013675843381553857
muhammad,7.114600603120503e-06
pbuh,7.905111781245004e-07
anyon,0.000617586857909766
call,0.0006575076724050532
himself,0.00010059254741634267
come,0.0006452547491441234
figur,0.00012865569423976245
prison,3.339909727576014e-05
term,0.00017766738728348147
chanc,9.822101388196918e-05
catch,3.6561141988258144e-05
some,0.001717385534475477
writing,9.090878548431754e-06
e,0.0009624473593665792
stompkin,5.928833835933753e-07
tuba,3.1620447124980015e-06
calpoly,2.1146174014830385e-05
holland,3.2410958303104516e-05
geop,1.976277945311251e-06
ubc,1.7588873713270134e-05
ca,0.0007164007551753285
stephen,7.806297883979441e-05
predict,6.916972808589378e-05
classic,3.517774742654027e-05
playoff,6.541479998980241e-05
year,0.0008086929352213639
doubt,0.00011719328215695718
fact,0.0004075085123231799
reincarnation,3.3596725070291266e-06
relat,0.00014150150088428556
law,0.0004567178331614301
retribution,1.7786501507801258e-06
should,0.0009339889569540972
hereafter,9.881389726556256e-07
ruth,1.1462412082805255e-05
montgomery,3.7549280960913767e-06
describ,0.00012944620541788693
sever,0.00027213347306935927
kind,0.000268576172767799
evid,0.0001994064446819052
includ,0.0004905121860262525
hypnot,5.928833835933753e-07
regress,2.173905739842376e-06
past,0.00014782559030928157
live,0.00036442565311539465
accurate,1.205529546639863e-05
subconsci,7.905111781245004e-07
mind,0.0002136356458881462
sometim,0.00011521700421164593
especi,0.00013932759514444318
bad,0.0002517778102326534
hypnotist,3.952555890622502e-07
spontan,1.976277945311251e-06
recal,5.3754760112466026e-05
young,0.00011778616554055056
children,0.00024150116491703487
whom,5.3359504523403776e-05
recent,0.00017035515888582983
previou,0.00010592849786868305
